customer,age,occupation,regiontype,marriagestatus,children,income,numhandsets,handsetage,smartphone,currenthandsetprice,creditrating,homeowner,creditcard,avgbill,avgmins,avgrecurringcharge,avgoverbundlemins,avgroamcalls,callminuteschangepct,billamountchangepct,avgreceivedmins,avgoutcalls,avgincalls,peakoffpeakratio,peakoffpeakratiochangepct,avgdroppedcalls,lifetime,lastmonthcustomercarecalls,numretentioncalls,numretentionoffersaccepted,newfrequentnumbers,churn_dum1,churn_dum2,churn
1034665,38, , , no, false,6,10,66, true,149.99001, B, true,true,102.71,1776.5,92.489998,27.25,6.71,-3.25,1.0650001,497.28,98.669998,20.67,1.6280677,-7.6059227,59.330002,20,3.3299999,0,0,0,1,0,0
1034677,42, , town, yes, false,9,1,608, true,0, B, false,true,54.490002,46.5,50,0,0,-.20999999,-.0049999999,0,0,0,17.33,4.9224334,1.67,20,0,0,0,0,1,0,0
1034734,60, self-employed, suburban, yes, true,6,1,715, false,0, A, false,true,42.75,173,29.99,35.75,0,-1.64,-.2552,89.720001,10,3.6700001,14.5,-9.102354,12,24,0,0,0,0,1,0,0
1034743,0, , , unknown, false,0,1,546, true,0, C, true,false,65.230003,452.75,39.990002,91.25,1.41,-.13500001,-.3012,41.880001,31.33,6,1.0846574,-7.5911579,6.3299999,18,0,0,0,0,1,0,0
1034755,52, professional, town, yes, true,6,1,545, true,0, C, false,true,35.720001,143.5,29.99,0,2.02,-.56999999,.0166,44.959999,1.33,0,1.75,9.9110565,1,18,0,0,0,0,1,0,0
1034778,50, , unknown, yes, true,6,4,67, true,29.99, E, false,true,104.98,1770.25,45.790001,191.5,0,-11.545,-.022600001,338.75,202.33,60,.95254987,.65544605,77.669998,20,5.6700001,0,0,0,1,0,0
1034808,36, , town, yes, false,9,4,170, true,79.989998, E, false,true,134.10001,2242.5,66.239998,258.5,0,2.5699999,-1.4778,684.19,48.669998,4.3299999,1.2386757,15.804193,51,20,.33000001,0,0,3,1,0,0
1034827,0, , suburban, unknown, false,0,1,652, true,0, G, true,false,44.950001,163.25,29.99,42.75,0,.97500002,.3098,12.15,4.6700001,6.3299999,8.9307156,5.8466716,.67000002,22,0,0,0,0,1,0,0
1034853,50, professional, town, yes, false,7,2,155, true,29.99, D, false,true,38.849998,144.75,33.700001,18.5,0,-.59500003,-.1772,8.2600002,14,.67000002,8.6116667,5.6217556,6,24,0,0,0,0,1,0,0
1034877,54, professional, suburban, yes, false,7,1,544, true,0, B, false,true,31.67,71.25,30,0,1.16,.035,.043400001,9,3.6700001,0,1.0341262,-14.313172,2,18,0,0,0,0,1,0,0
1034892,54, professional, suburban, yes, false,7,1,605, true,0, B, false,true,37.43,189.75,29.99,21.25,0,.48500001,.089199997,1.71,2,0,.78762943,19.123579,9.6700001,20,.67000002,0,0,3,1,0,0
1034927,42, , suburban, unknown, false,7,1,543, false,0, E, false,true,51.740002,333,49.990002,1.25,1.4400001,3.4400001,-.055,15.68,14.67,3.6700001,1.3428947,12.686218,2.6700001,18,1,0,0,0,1,0,0
1034963,0, , town, unknown, false,0,1,711, true,0, B, true,false,34.470001,154,32.490002,0,0,.2,0,4.1199999,3.3299999,0,1.933,18.74946,3.3299999,24,0,0,0,0,1,0,0
1034984,32, , , no, false,1,4,214, true,129.99001, D, true,true,65.440002,1128,49.990002,44.75,.55000001,5,-.0162,352.56,120.67,60.330002,.98077023,4.3976688,16,24,2.6700001,0,0,0,1,0,0
1034999,0, , suburban, unknown, false,0,1,711, true,0, B, true,false,71.980003,1140.25,49.990002,77.5,0,1.955,.87180001,274.04999,138.67,48,.8179878,-.65750015,6.3299999,24,0,0,0,0,1,0,0
1035027,0, , , unknown, false,0,1,604, true,0, C, true,false,77.480003,640.75,75,0,0,-2.595,-.049600001,316.20001,15.33,.33000001,1.5074627,6.4145932,5,20,0,0,0,0,1,0,0
1035041,46, professional, , no, false,6,1,541, true,0, B, false,true,54.169998,333.25,49.990002,0,2.98,.015,-.055199999,42.23,19.67,.33000001,3.4992743,-14.531965,5.6700001,18,0,0,0,0,1,0,0
1035063,68, professional, , yes, false,5,2,204, true,79.989998, B, false,true,29.99,66,29.99,0,0,.63999999,0,4.3099999,2.6700001,0,1,10.789933,1.33,24,0,0,0,0,1,0,0
1035075,0, , suburban, unknown, false,0,2,304, true,59.990002, B, true,false,38.43,553,44.990002,9.25,0,-1.52,-.068800002,196.13,30.67,15.33,.71849114,8.9898729,13,22,0,0,0,0,1,0,0
1035091,0, , , unknown, false,0,1,541, false,0, G, true,false,47.549999,753.75,31.370001,38.25,1.8200001,-7.4749999,-1.0324,247.03999,39.330002,26.33,.49648762,-14.931163,33.669998,18,7.6700001,0,0,0,1,0,0
1035120,28, self-employed, suburban, no, false,3,3,117, true,199.99001, B, false,true,39.990002,854.75,39.990002,0,0,-.77499998,0,301.89999,44.330002,17.67,.46983901,-3.05425,2.3299999,24,11,0,0,0,1,0,0
1035147,0, , , unknown, false,0,4,152, true,59.990002, B, true,true,71.769997,811.5,59.02,65.5,0,-.23,.074199997,165.35001,41,26.67,1.7343514,-9.6447639,19.33,20,5,0,0,0,1,0,0
1035158,32, professional, suburban, yes, true,6,1,709, true,0, C, false,true,35.240002,223.5,44.990002,0,0,-1.41,.0148,36.66,21,8.3299999,5.1428571,-15.666331,5.3299999,24,0,0,0,0,1,0,0
1035179,38, crafts, town, yes, true,7,4,30, true,79.989998, C, false,true,34.700001,207.75,32.490002,0,.47999999,1.905,.0012000001,26.59,5.6700001,2,3.0582805,6.4462252,4.3299999,22,0,0,0,2,1,0,0
1035190,0, , town, unknown, false,0,2,256, true,29.99, E, true,false,56.25,809.25,44.990002,58.5,0,9.0950003,1.2244,96.269997,8.3299999,.67000002,.52514571,.21188107,7.6700001,22,3,0,0,0,1,0,0
1035208,22, , , no, false,1,2,38, true,129.99001, C, true,true,74.959999,468,39.990002,49.75,0,6.4200001,.75800002,108.26,26.67,0,1.3813944,-10.364492,9,24,6.3299999,0,0,0,1,0,0
1035219,38, professional, suburban, yes, true,7,2,225, true,129.99001, B, false,true,43.16,279.5,34.389999,7,0,.87,.2086,70.32,17.67,5.3299999,2.2581732,-7.8352609,2,20,.33000001,0,0,0,1,0,0
1035242,0, , rural, unknown, false,0,2,26, true,29.99, D, true,false,105.14,894.75,60.150002,130.25,0,12.865,3.0494001,40.200001,19.33,3,1.2382423,3.4989095,50.669998,18,0,0,0,0,1,0,0
1035271,0, , , unknown, false,0,1,538, true,0, E, true,false,46.599998,116,39.990002,0,0,.69999999,-.0074,19.43,1.33,0,4.8019209,.39932749,1,18,1,0,0,0,1,0,0
1035295,44, crafts, , yes, true,4,2,264, true,59.990002, C, false,true,23.74,879,30.48,1.75,0,-17.58,-1.636,279.91,69.330002,23.33,.62443334,1.826769,56.669998,22,11.33,0,0,0,1,0,0
1035313,66, , suburban, yes, true,9,2,363, true,29.99, C, false,true,56.52,420.75,59.990002,9,0,1.105,-.031399999,52.029999,49.669998,5,1.9872793,.20456375,21,18,1.33,0,0,0,1,0,0
1035356,0, , town, unknown, false,0,3,11, true,79.989998, E, true,false,67.010002,996.5,59.990002,13,0,-1.29,-.121,365.13,110,44.669998,.71258813,.8027463,23.33,18,7.6700001,0,0,3,1,0,0
1035382,50, , town, unknown, false,7,1,537, true,0, B, false,true,31.190001,47,19.99,28.25,0,.079999998,.0178,.95999998,2.6700001,0,1.1339999,-17.301523,0,18,0,1,1,0,1,0,0
1035407,46, professional, town, yes, false,5,1,536, false,0, B, false,true,50.439999,18.75,59.990002,0,0,-.375,-.0089999996,5.77,0,0,10.090909,2.0088608,0,18,.33000001,0,0,0,1,0,0
1035435,34, , suburban, no, false,6,2,212, true,29.99, B, true,true,54.68,919.5,69.989998,7.5,0,-4.1900001,-.093800001,292.54999,21.67,13.33,.68978983,7.0510883,18.67,18,0,0,0,0,1,0,0
1035460,0, , suburban, unknown, false,0,1,536, true,0, F, true,false,32.779999,140.25,32.490002,0,0,.215,-.0057999999,.17,1,0,3.8199182,-18.742702,5,18,0,0,0,0,1,0,0
1035484,54, , suburban, yes, false,6,3,257, true,9.9899998, B, false,true,40.43,1018,44.990002,7,0,-2.02,-.048999999,201.17999,32.669998,18.33,.59783661,-6.8258305,24.33,20,4.6700001,0,0,0,1,0,0
1035508,0, , , unknown, false,3,2,264, true,149.99001, E, true,true,49.990002,205.5,69.989998,0,0,1.03,0,64.529999,19.67,14,4.6389031,-13.541285,2.6700001,22,0,0,0,0,1,0,0
1035532,58, , suburban, yes, true,8,1,597, true,0, B, false,true,34.990002,309.5,44.990002,0,0,-.88999999,0,64.290001,10,3.6700001,1.6178049,13.637168,1.33,20,0,0,0,0,1,0,0
1035542,26, professional, , yes, true,5,1,535, true,0, B, false,true,51.790001,100.25,59.990002,4.5,0,-.94499999,-.035999998,22.129999,7.6700001,1.33,3.125,12.10995,3,18,0,0,0,0,1,0,0
1035549,34, retired, , no, false,5,2,53, true,59.990002, C, false,true,64.18,764.75,59.990002,14.5,0,3.2249999,.73559999,274.03,66.330002,27,1.9815079,-8.7650919,5.3299999,18,12.33,0,0,0,1,0,0
1035577,48, professional, , yes, false,6,2,492, true,129.99001, B, false,true,33.68,256,37.490002,10.5,0,1.04,-.058800001,32.330002,14,2,1.66388,-1.4558474,13,24,4,0,0,0,1,0,0
1035592,44, , suburban, no, true,6,3,254, true,9.9899998, B, false,true,68.010002,955.25,59.490002,0,0,4.1950002,.094599999,102.16,28.67,8,.76563317,6.6589322,79,18,4,0,0,0,1,0,0
1035613,24, , , yes, false,6,1,534, true,0, E, true,false,66.050003,648.5,34.98,24,5.5100002,-1.3099999,.1296,138.48,41,17.33,.50790197,-2.0990391,5,18,2,0,0,0,1,0,0
1035632,46, professional, suburban, yes, true,7,1,534, true,0, A, false,true,30.51,609.5,29.99,0,0,-2.45,-.0104,158.58,24.33,18.67,.41999999,9.7038507,13,18,0,0,0,0,1,0,0
1035653,34, , town, yes, true,5,2,354, true,149.99001, D, false,true,30.73,82,29.99,0,0,.079999998,-.0148,13.98,6,0,1.9053421,-8.2852802,1.33,24,0,0,0,0,1,0,0
1035676,38, , suburban, yes, false,4,3,162, true,79.989998, B, false,true,30.549999,100.25,29.99,0,0,-1.085,.0086000003,35.080002,3.6700001,2.6700001,1.97,-15.7367,0,18,0,0,0,0,1,0,0
1035690,52, , suburban, yes, false,0,1,595, true,0, B, true,false,32.490002,32.5,32.490002,0,0,-.11,0,2.3699999,.33000001,.33000001,6.2233334,-3.9273448,1.33,20,0,0,0,0,1,0,0
1035714,50, , suburban, unknown, false,9,2,183, true,59.990002, C, false,true,47.549999,167.5,28.49,45.25,0,2.77,.63800001,28.879999,1.67,0,16.110001,-7.8168139,6.3299999,22,4.3299999,0,0,0,1,0,0
1035738,72, clerical, , yes, true,2,1,532, false,0, B, false,true,30.26,14.25,29.99,0,0,-.085000001,-.0054000001,4.46,.67000002,0,2.4024024,-9.7288933,0,18,0,0,0,0,1,0,0
1035745,54, , suburban, unknown, false,4,3,416, true,59.990002, E, false,true,207.59,1719.75,85.699997,321.75,0,13.005,1.1497999,530.79999,217.67,102.67,1.7702461,-8.2466145,86.669998,24,1.33,0,0,0,1,0,0
1035770,66, retired, town, yes, true,4,3,210, true,99.989998, C, false,true,60.529999,129.75,69.989998,0,0,-2.0350001,-.0108,9.3599997,.33000001,0,.88103712,-5.474247,2.6700001,17,0,0,0,0,1,0,0
1035804,0, , suburban, unknown, false,0,3,204, true,79.989998, B, true,false,145.78999,1140.5,50.119999,237.75,0,4.9299998,1.983,463.64001,30.67,8.3299999,.91864133,.0091952467,2.6700001,24,0,0,0,0,1,0,0
1035838,0, , , unknown, false,0,1,531, true,0, E, true,false,105.59,713,50,144.5,0,2.22,.55320001,90.809998,18,2.3299999,2.8713417,8.807004,4,17,8.3299999,0,0,0,1,0,0
1035864,36, professional, rural, unknown, true,4,1,639, true,0, B, false,true,82.040001,65.75,104.98,0,.19,-.435,.00079999998,6.1399999,7.3299999,5,4.6321526,-6.9627438,.67000002,22,0,0,0,2,1,0,0
1035878,26, , , no, false,7,1,531, true,0, C, false,true,50.939999,693.5,69.989998,0,0,-1.67,.001,157.87,66.669998,27.33,.7529273,-19.208874,5.6700001,17,1,0,0,0,1,0,0
1035888,40, , , yes, true,4,3,310, true,29.99, G, false,true,29.26,309.75,39.990002,0,0,-1.075,.0146,79.940002,22.67,12.33,.72728157,3.9939358,4.6700001,20,1.33,0,0,1,1,0,0
1035918,44, professional, , yes, true,2,2,103, true,149.99001, A, false,true,55.509998,207.5,29.99,40.25,2.3499999,-.17,-.22579999,67.269997,9,1.33,.64236635,8.9346714,3,19,0,0,0,3,1,0,0
1035933,48, , , yes, false,9,2,699, true,29.99, B, false,true,53.759998,400.5,50,6.75,0,-.75,-.075199999,19.32,7,1,4.7068,2.7074184,12,23,8.6700001,0,0,0,1,0,0
1035972,0, , town, unknown, false,0,5,326, true,29.99, F, true,false,39.080002,288.75,10,111.75,0,1.845,-.1318,69.639999,16.67,7.6700001,1.5479661,11.893094,8.3299999,17,0,0,0,0,1,0,0
1035986,0, , town, unknown, false,0,2,172, true,149.99001, C, true,false,233.02,1115.25,43.900002,556.75,0,6.9949999,1.3794,410.34,110,48.669998,2.1780915,-13.99487,19.33,21,.67000002,0,0,0,1,0,0
1035999,0, , suburban, unknown, false,0,3,284, true,99.989998, E, true,false,112.94,1257,84.989998,81.25,.38999999,8.7799997,.88120002,368.07001,191,61.669998,3.54688,9.6304483,23.33,21,2.3299999,0,0,0,1,0,0
1036035,0, , suburban, unknown, false,9,2,230, true,59.990002, G, false,true,125.94,1681.5,97.989998,85.75,0,8.9700003,1.7294,794.34998,161.33,82.669998,1.6468039,1.0352317,23.33,17,10,0,0,0,1,0,0
1036058,46, professional, suburban, yes, true,9,1,591, true,0, B, false,true,57.880001,684.5,45,51.5,0,.27000001,.1576,73.489998,18,7.6700001,1.6757871,-.33752164,5,19,0,0,0,3,1,0,0
1036076,50, professional, suburban, yes, true,6,5,88, true,79.989998, E, false,true,126.43,1758,95.269997,125.5,5.2800002,4.9400001,.40759999,523.17999,57.669998,4.6700001,1.2159944,10.191576,21,17,4.3299999,0,0,0,1,0,0
1036085,0, , , unknown, false,0,1,590, true,0, F, true,false,42.119999,174,39.98,0,0,-.30000001,-.0098000001,33.07,26.67,13.67,1.5827757,4.2900763,6.3299999,19,2,0,0,0,1,0,0
1036090,24, professional, suburban, yes, false,6,1,528, true,0, B, false,false,36.830002,121.75,29.99,14.5,.25999999,-.79500002,-.1092,2.51,.33000001,0,15.665,6.6235871,1,17,0,0,0,0,1,0,0
1036105,0, , , unknown, false,0,2,442, true,29.99, B, true,false,81.730003,719.25,59.990002,57.5,0,.935,-.33019999,0,0,0,0,3.9275241,0,21,0,0,0,0,1,0,0
1036121,32, , town, yes, true,7,2,50, true,59.990002, B, false,true,20.74,410.25,10,23.75,0,2.2149999,.565,65.980003,9,7.6700001,2.9804041,1.7547414,1.67,23,0,0,0,0,1,0,0
1036134,44, , , yes, false,4,2,241, true,29.99, B, false,true,47.07,361.5,32.490002,27,.28999999,1.77,.37599999,0,0,0,0,10.088218,0,19,0,0,0,0,1,0,0
1036169,58, , suburban, no, true,5,2,563, true,29.99, B, false,true,33.23,406.25,32.490002,0,0,.215,-.0148,122.62,22.67,6.3299999,1.6967807,-4.5371194,4.3299999,23,.33000001,0,0,0,1,0,0
1036191,28, , suburban, no, false,6,3,217, true,129.99001, E, false,true,90.040001,1766,84.989998,28.25,0,-5.2800002,-.1762,0,0,0,0,-20.156538,0,21,0,0,0,0,1,0,0
1036224,34, , suburban, no, false,5,3,246, true,59.990002, B, false,false,44.59,116.5,39.869999,16.5,0,-1.01,-.221,0,0,0,0,-12.414921,0,19,0,0,0,0,1,0,0
1036267,0, , town, unknown, false,0,1,526, true,0, B, true,false,35.66,584.5,32.490002,0,.16,-1.77,-.0040000002,42.709999,66.330002,3.6700001,.892326,-1.9475899,6.6700001,17,0,0,0,0,1,0,0
1036284,0, , , unknown, false,0,2,545, true,29.99, A, true,false,14.81,180,10,17.25,0,1.02,-.076399997,122.04,19.67,15,1.3498312,11.62289,.67000002,21,0,0,0,0,1,0,0
1036317,0, , , unknown, false,0,3,244, true,59.990002, B, true,false,58.330002,189.5,52.48,0,3.6199999,-2.1099999,-.097199999,13.25,5,2,2.5797789,.63085639,3.3299999,21,0,0,0,0,1,0,0
1036342,32, , , yes, false,1,4,218, true,29.99, C, true,true,32.400002,145.5,42.09,0,0,.25,.051800001,36.360001,3,3.6700001,.62281781,-8.383687,2.6700001,17,.33000001,0,0,0,1,0,0
1036365,56, professional, town, unknown, true,6,1,525, true,0, C, false,true,17.440001,154.5,10,21,0,-.76999998,-.1488,57.779999,14.67,12,3.2178733,-5.8772955,8,17,0,0,0,0,1,0,0
1036375,38, , suburban, no, false,5,1,525, true,0, B, false,true,35.77,214.5,32.490002,0,0,-.07,-.0057999999,25.85,4.6700001,2.3299999,4.3739457,-4.2421603,5.3299999,17,0,0,0,0,1,0,0
1036408,0, , suburban, unknown, false,0,1,525, true,0, G, true,false,30.51,109.25,29.99,0,0,-.42500001,-.0104,21.65,4.6700001,2,1.4081116,16.579012,2.6700001,17,0,0,0,2,1,0,0
1036416,40, professional, suburban, yes, true,5,2,205, true,59.990002, B, false,true,90.370003,568.75,69.989998,101.25,0,4.0050001,.70060003,294.92001,39.330002,30.33,4.5389361,-3.8090441,7,21,0,0,0,0,1,0,0
1036444,34, crafts, town, yes, true,4,3,516, true,129.99001, B, false,true,49.580002,330.25,44.990002,24.75,2.96,-.44499999,-.21259999,90.550003,4.3299999,0,1.5192307,.44956189,4.3299999,21,0,0,0,0,1,0,0
1036459,0, , , unknown, false,0,6,77, true,79.989998, E, true,false,146.66,1622,65.199997,102,.58999997,5.54,-1.314,564.37,128.33,116.67,.99463707,-12.345804,12,23,1.67,0,0,0,1,0,0
1036473,44, , , yes, true,4,4,11, true,29.99, D, false,true,51.029999,1008.5,39.990002,16,.38999999,.090000004,-.0089999996,219.91,53.669998,1.33,.68295091,-5.1186299,33,23,9,0,0,0,1,0,0
1036498,0, , suburban, unknown, false,0,1,524, false,0, B, true,false,39.389999,93.5,32.490002,22,0,-.58999997,0,16.76,7,5.6700001,5.1666665,10.721335,1.67,17,0,0,0,0,1,0,0
1036526,0, , , unknown, false,0,1,632, true,0, C, true,false,32.490002,90.5,32.490002,0,0,.11,0,13.66,10,1.33,.95533335,9.6006918,0,21,.33000001,0,0,1,1,0,0
1036551,24, , suburban, unknown, false,9,2,290, true,29.99, D, false,true,55.939999,934.75,49.990002,0,0,-1.655,-.036800001,278.63,73,9,1.0151004,.31790352,27,17,3.6700001,0,0,0,1,0,0
1036563,0, , , unknown, false,0,2,46, true,29.99, D, true,false,56.02,373.25,35.560001,.25,0,3.835,-.0066,30.5,19.67,3.3299999,1.0372863,2.6761029,4.6700001,17,1.33,0,0,0,1,0,0
1036590,60, , suburban, yes, true,6,1,585, true,0, B, false,true,29.99,5.75,29.99,0,0,.0049999999,0,.47,.33000001,.33000001,2,-12.845907,0,19,0,0,0,0,1,0,0
1036599,0, , suburban, unknown, false,0,2,274, true,29.99, E, true,false,61.189999,679.5,44.990002,65.5,0,3.3900001,.74000001,193.21001,17,5.3299999,.90663999,-3.5519068,2.3299999,21,2,0,0,0,1,0,0
1036636,34, , , yes, false,5,2,48, true,59.990002, D, false,true,282.23001,1877,74.160004,452.5,9.5799999,-3.1400001,-2.7007999,176.67,10.67,7.3299999,.99108106,2.7097445,12.33,23,4,0,0,0,1,0,0
1036648,20, student, suburban, no, true,1,5,9, true,29.99, D, false,false,63.259998,838,29.99,109.75,0,7.3200002,.44459999,248.85001,41,45,.92635357,-7.9087162,10.33,17,0,0,0,0,1,0,0
1036682,48, professional, suburban, unknown, false,8,1,522, false,0, B, false,true,45.650002,71,45,0,0,-1.12,-.013,.68000001,5.3299999,.67000002,.51133335,-1.158489,2.6700001,17,0,0,0,0,1,0,0
1036709,38, , , unknown, false,7,3,84, true,9.9899998, B, false,true,47.619999,267.5,42.48,2,0,-1.23,-.0308,10.73,18,.33000001,.56140351,9.5180674,12,19,1,0,0,0,1,0,0
1036725,0, , suburban, unknown, false,0,1,583, true,0, B, true,false,75.940002,881.5,44.990002,107,0,5.8499999,.41499999,20.16,72.669998,7.6700001,.47355226,15.04911,32.669998,19,4,0,0,0,1,0,0
1036743,24, , , no, false,5,1,583, true,0, B, true,true,42.25,120.5,29.99,25.75,0,1.6900001,.41479999,12.95,6.3299999,.33000001,1.360144,-.83123314,2,19,3,0,0,3,1,0,0
1036757,36, , , no, false,6,1,583, true,0, B, false,true,27.120001,138.25,17.379999,28.25,.31999999,-.125,-.1108,15.17,47.330002,3.6700001,.612872,17.935436,.33000001,19,.33000001,0,0,0,1,0,0
1036771,48, , suburban, unknown, false,9,1,583, true,0, B, false,false,31.08,64.25,29.99,0,0,.175,.0142,15.59,11.33,5.3299999,3.9475262,8.1047153,1.33,19,0,0,0,0,1,0,0
1036789,28, , , unknown, false,1,1,629, true,0, E, false,true,82.330002,849.75,69.989998,65.25,0,-1.395,-.0099999998,347.67999,37.669998,15.67,1.046874,17.551119,9,21,5.6700001,0,0,0,1,0,0
1036801,52, , suburban, yes, false,4,4,434, true,79.989998, D, false,true,39.91,349.25,39.91,0,0,.055,.0018,24.870001,12.67,.33000001,1.2221428,6.3932295,12,23,3.3299999,0,0,0,1,0,0
1036863,42, , suburban, yes, true,9,2,686, true,79.989998, B, false,true,36.759998,173.25,32.490002,0,.80000001,-.16500001,.0196,13.13,17,7,3.5418749,-8.0871534,1.33,23,0,0,0,0,1,0,0
1036889,66, professional, suburban, yes, true,6,5,183, true,29.99, B, false,true,29.290001,265.25,39.990002,0,0,-1.845,.014,54.509998,7.6700001,2.6700001,1.4670379,8.4532738,7,17,0,0,0,0,1,0,0
1036905,24, , , no, false,4,3,56, true,99.989998, B, false,true,57.080002,873.25,59.990002,10.25,0,.47499999,.021,249.21001,37,10,1.27736,8.4829369,6.6700001,21,6.3299999,0,0,1,1,0,0
1036919,56, clerical, , unknown, false,2,2,367, false,9.9899998, E, false,true,38.220001,235,50.360001,0,0,2.3800001,.3154,35.43,8.6700001,4.3299999,1.36675,-6.2730923,1.67,17,7.3299999,0,0,3,1,0,0
1036939,0, , suburban, unknown, false,0,2,66, true,29.99, E, true,false,82.300003,690.5,37.040001,28.5,0,8.2299995,-.84219998,169.32001,47,1.33,.64314103,-5.354466,9,19,6,0,0,0,1,0,0
1036967,54, , suburban, yes, false,6,1,627, true,0, B, false,true,10.57,65.5,10,.5,.41999999,-.76999998,.022,.41,1.33,0,3.5566666,21.929932,5,21,0,0,0,0,1,0,0
1036987,58, , town, unknown, true,9,2,77, true,29.99, D, false,true,31.139999,451.75,39.990002,3.25,0,.685,.061000001,90.459999,20,14,1.8388333,7.1904039,7.6700001,21,9.6700001,0,0,0,1,0,0
1036997,54, , suburban, unknown, true,9,1,581, true,0, B, false,true,116.22,694.5,49.990002,215,0,1.33,.3734,180.41,54,.33000001,.65767568,13.825499,24,19,0,0,0,0,1,0,0
1037029,0, , , unknown, false,0,1,688, true,0, C, true,false,32.490002,241.25,32.490002,0,0,-.98500001,0,0,0,0,0,1.5707417,0,23,0,0,0,0,1,0,0
1037040,48, , town, yes, true,6,2,107, true,29.99, B, true,false,20.6,412.25,9.2200003,0,0,.094999999,-.066399999,140.55,28,9.6700001,.85965276,3.7806089,8,17,0,0,0,0,1,0,0
1037047,28, , suburban, unknown, false,5,3,80, true,149.99001, B, false,true,50.41,605.5,59.990002,0,.41999999,2.3099999,-.00060000003,183.19,32,32.330002,1.2793243,22.312897,5,19,0,0,0,0,1,0,0
1037057,0, , , unknown, false,0,3,110, true,149.99001, E, true,false,92.040001,2173.5,80.900002,17.5,0,-17.469999,-1.795,564.96997,48.330002,33,.90610313,-8.6775532,36,17,10.67,0,0,0,1,0,0
1037081,0, , , unknown, false,0,1,687, true,0, B, true,false,50.25,88.75,50,0,0,-.13500001,-.0049999999,.44,2.3299999,0,5.2016807,-6.903831,1.67,23,0,0,0,0,1,0,0
1037091,56, , town, no, false,6,2,439, true,79.989998, B, false,true,43.419998,496.5,32.490002,.75,10.63,3.1500001,-.1126,144.78999,18.33,21,1.5751593,6.4926233,19,23,0,0,0,0,1,0,0
1037100,44, crafts, , yes, true,6,3,229, true,59.990002, B, false,true,36.450001,901.75,30,15,0,1.285,.033,249.14,62,38,.33353946,12.240407,93,21,6.6700001,1,1,0,1,0,0
1037116,40, , suburban, unknown, false,6,3,30, true,29.99, C, false,true,45.040001,329,30,0,.17,-.28,-.028999999,6.5100002,28.33,1,.69662923,-16.183453,19.67,21,3.3299999,0,0,0,1,0,0
1037141,50, , suburban, no, false,6,1,687, true,0, B, true,false,49.439999,391.75,45,17.75,0,-2.1949999,.26620001,48.470001,20,5.6700001,2.2025001,-4.8337188,3.3299999,23,0,0,0,0,1,0,0
1037160,50, , , yes, true,6,1,580, true,0, B, false,true,61.419998,164.25,69.989998,4.75,0,.055,-.0286,11.82,28,4.6700001,2.3636363,-5.8232951,1.33,19,.33000001,0,0,0,1,0,0
1037185,24, , , yes, false,4,1,518, true,0, B, false,true,18.139999,20.5,14.67,.25,0,-.38999999,-.1978,.090000004,1.33,.33000001,4.477612,-15.902248,.33000001,17,0,0,0,0,1,0,0
